,uniq_id,product_name_FK,retail_price_FK,discounted_price_at_FK,product_name_AMZ,retail_price_AMZ,discounted_price_at_AMZ
6194,6c7251fa2b6ea429cde8f61d21076004,Mikado Aviator Sunglasses,699,179,Mikado Aviator Sunglasses,697,218
6195,5721f50e8841fd534b5765359365445a,Damemoda Wayfarer Sunglasses,1145,399,Damemoda Wayfarer Sunglasses,1143,479
6198,2cf39ec41b207dcfe750042419693b62,JBC Collection Cotton Printed Single Bedsheet,799,260,JBC Collection Cotton Printed Single Bedsheet,786,287
6200,1ec8fe9d0a1910b96c62785899a2613f,Damemoda Wayfarer Sunglasses,999,269,Damemoda Wayfarer Sunglasses,996,315
6202,3b3d38823e8b24611e216bfc76084331,HH Oval Sunglasses,999,299,HH Oval Sunglasses,990,364
6203,1dd73550fceded0e90113d2546dfb70b,CLYMB Men Sandals,499,225,CLYMB Men Sandals,497,262
6204,4c5a8e2ef2c9f45b698956d34e4cf899,JBC Collection Cotton Printed Single Bedsheet,799,260,JBC Collection Cotton Printed Single Bedsheet,798,301
6205,a9c41930a74333236ca603a05024dbde,JBC Collection Cotton Printed Single Bedsheet,799,260,JBC Collection Cotton Printed Single Bedsheet,795,312
6206,d54f88ea30607043b29f98165c4ee8ee,Fabpoppy Women's Multicolor Capri,899,399,Fabpoppy Women's Multicolor Capri,896,485
6210,ab5ecf1f7cca368004990283dc47931e,Look-Kool Unisex Wayfarer Sunglasses,699,269,Look-Kool Unisex Wayfarer Sunglasses,689,341
6212,c0fec28f5bb2dc3496dadfa910df7a5a,HH Wayfarer Sunglasses,999,299,HH Wayfarer Sunglasses,981,377
6213,a5aea3a62870645d526ffdc3ef57393d,JBC Collection Cotton Printed Single Bedsheet,799,260,JBC Collection Cotton Printed Single Bedsheet,798,323
6214,691c004c53b0d5138618ad7b8eedeb8d,Aligatorr Aviator Sunglasses,499,180,Aligatorr Aviator Sunglasses,494,223
6215,abe21585e2ff37fd29ccb6cc409cf4eb,HH Aviator Sunglasses,1199,349,HH Aviator Sunglasses,1191,438
6217,fe9baf8cd3e790df95fe54b95d6d190e,Bento Cute,399,143,Bento Cute,397,175
6219,750f964cf8e6a16412aaf2b0d0350d0a,3kFactory Baby Shower Cap- Purple,399,174,3kFactory Baby Shower Cap- Purple,384,207
6220,d530c8a7d64e3db4089a90c616259c96,Bajya Handicrafts Decorative Stylo 30 inch Glass Hookah,999,499,Bajya Handicrafts Decorative Stylo 30 inch Glass Hookah,981,552
6221,219dad7a926283a511bd5043fa92b4c3,Pawtec  Battery - Powerful Backup- For S4 Mini I9195 B500AE,1499,249,Pawtec  Battery - Powerful Backup- For S4 Mini I9195 B500AE,1484,276
6223,3ba96b1f9d9284d9b3270bc910875a5f,Point Fit Solid Women's V-neck T-Shirt,999,399,Point Fit Solid Women's V-neck T-Shirt,997,442
6225,9605afb4ccd2e28a685f35a93db13a59,Value Bay VBCMF05 Ceramic Mug,699,299,Value Bay VBCMF05 Ceramic Mug,681,384
6226,4ff1e907dbef9bfda0d9752d362f7dde,The Crazy Me 1 Compartments Eco-Friendly leatherette Pen Stand,399,206,The Crazy Me 1 Compartments Eco-Friendly leatherette Pen Stand,396,242
6228,8fc17467f7f06cc8c91c1467fda28fe6,Cm Treder kdp37 Motorbike LED Bulb,499,299,Cm Treder kdp37 Motorbike LED Bulb,497,336
6230,ed73177833c7434a9e4662dfc531969c,HIMMLISCH STMPL17610 Scooter H4 3Bright Light Bulb White-Mahindra Duro DZ Motorbike LED Bulb,1699,498,HIMMLISCH STMPL17610 Scooter H4 3Bright Light Bulb White-Mahindra Duro DZ Motorbike LED Bulb,1685,643
6231,689bf5e7f46174685838db2bd6a208bd,CEAT 4.00-8 Buland Tube Tyre,1995,1197,CEAT 4.00-8 Buland Tube Tyre,1985,1338
6232,2f57a10f8174968119fc817ac63ce8a5,Cm Treder cm h4 light 100 Motorbike LED Bulb,499,299,Cm Treder cm h4 light 100 Motorbike LED Bulb,481,355
6236,c23afd60ce804590439a433210b5f0b6,D'Panache Mojaris,999,499,D'Panache Mojaris,987,557
6237,dc079733ec11340f5ee61640028ec3e5,CEAT 3.50-10 Milaze TT Tube Tyre,1800,1080,CEAT 3.50-10 Milaze TT Tube Tyre,1786,1192
6241,efcb12749ac40d37cf3add7953d9eb76,Cm Treder cm h4 light 145 Motorbike LED Bulb,499,299,Cm Treder cm h4 light 145 Motorbike LED Bulb,481,368
6242,c512dce9b66f9d466bf5da1af5599e6f,Blue Button Safari Green Loafers,1999,999,Blue Button Safari Green Loafers,1998,1293
6243,95feec21a9d076cff084159d61bf9b8e,"Upside Down Sleeveless Applique Baby Girl's, Baby Boy's Jacket",2500,600,"Upside Down Sleeveless Applique Baby Girl's, Baby Boy's Jacket",2490,706
6246,4eb170b0c2b9dbbcb304d03846be52a3,BEcom Sleeve for ALL 14.5 inch Tablet iPad Tab Funbook Playbook,500,230,BEcom Sleeve for ALL 14.5 inch Tablet iPad Tab Funbook Playbook,499,272
6249,fd288040e1fcde9c573d05746f4398c6,Blacksmith Analog Wall Clock,1600,899,Blacksmith Analog Wall Clock,1585,1106
6251,19d193aef778efa396bb3068fb622a70,Blacksmith Analog Wall Clock,2000,1099,Blacksmith Analog Wall Clock,1992,1230
6253,dbf2eb7d61e8aff8facf32d10fb41a78,Civilized Showdown Women's Jeggings,1099,699,Civilized Showdown Women's Jeggings,1090,785
6254,4e93dfc70102c1c685e124c666f7e8fd,Civilized Showdown Women's Jeggings,1099,699,Civilized Showdown Women's Jeggings,1086,810
6256,c5300c36cfc229f16a66cb4752f52a13,Civilized Showdown Women's Jeggings,1099,699,Civilized Showdown Women's Jeggings,1088,798
6258,79476105bf7bbbba3c0ef59ed1829918,FCS Suzuki Metal Key Chain,299,138,FCS Suzuki Metal Key Chain,287,174
6259,87bd7d70e4f1999d4e8044c2fc31e4dd,Blacksmith Analog Wall Clock,1600,899,Blacksmith Analog Wall Clock,1588,1130
6260,d1cd2ab5e46989949e6b7b7fd5ed7b87,Blacksmith Analog Wall Clock,1600,872,Blacksmith Analog Wall Clock,1586,1079
6262,11db1eae84c36eacd2f61eb00f7eb910,See Designs Men's Printed Casual Shirt,1599,650,See Designs Men's Printed Casual Shirt,1588,802
6263,ef693b6c56422ce716235e8605b48fd4,London Bee Men's Printed Casual Shirt,1899,899,London Bee Men's Printed Casual Shirt,1884,1138
6266,dde6f27f3acf4a740827994e8ef675e3,Blacksmith Analog Wall Clock,1600,872,Blacksmith Analog Wall Clock,1593,1113
6268,2d22093e771680003ac1a0f54ef58962,Grafion Cotton Floral Double Bedsheet,1799,749,Grafion Cotton Floral Double Bedsheet,1792,866
6269,c4181343b463061d31348d15c8004e1c,Blacksmith Analog Wall Clock,1700,927,Blacksmith Analog Wall Clock,1696,1136
6270,2c17f12ddbce359c3ea98154feefa478,DressBerry Women's Leggings,899,449,DressBerry Women's Leggings,889,500
6271,bceac5fe449de979a2b21a42f7c5e2b0,Blacksmith Analog Wall Clock,1600,872,Blacksmith Analog Wall Clock,1591,1122
6272,ed3163428b5083fa80c7a6a358a0e1b5,Prestitia Women's Leggings,510,255,Prestitia Women's Leggings,494,293
6273,94be522df5ce035d180a864dc200f2bc,Blacksmith Analog Wall Clock,1600,1089,Blacksmith Analog Wall Clock,1591,1258
6275,78205c8d028fe2bdbdc44ecafec6cb24,Pannkh Women's Leggings,999,499,Pannkh Women's Leggings,997,594
6277,1f7270dc31d33ef14d4f869d8cab3292,Blacksmith Analog Wall Clock,1800,1049,Blacksmith Analog Wall Clock,1795,1278
6278,21bf13f8f20a64f5c5e8d55070afe172,Blacksmith Analog Wall Clock,1400,699,Blacksmith Analog Wall Clock,1390,819
6281,e6f1f9d0a843d29391a8eeefefd18d98,Blacksmith Analog Wall Clock,1300,709,Blacksmith Analog Wall Clock,1289,854
6282,c36535ba9f72f0c05428c88eebaa8647,WROGN Men's Solid Casual Shirt,1999,999,WROGN Men's Solid Casual Shirt,1979,1253
6283,9126ddea7c25ec6a41f9efe1dbc734c7,Blacksmith Analog Wall Clock,1800,871,Blacksmith Analog Wall Clock,1789,1089
6284,83398f7370c4609cab0c05ecc5b04902,Blacksmith Analog Wall Clock,1400,799,Blacksmith Analog Wall Clock,1382,957
6285,630ebccda13d194c7cd5b078bc86c875,Blacksmith Analog Wall Clock,1600,872,Blacksmith Analog Wall Clock,1584,1032
6286,d579b98221f519844139b7ab0a1ae5a3,Peepal Comm Bulb PC-USB_BULBO USB Led Light,499,159,Peepal Comm Bulb PC-USB_BULBO USB Led Light,479,189
6287,8fb0e8e0bdaa949fbc265d3a22ff45f7,"eGizmos Micro Charging with Flexible for Computer & Mobile Notebook Laptop PC, Energy Saving Portable USB Led Light",499,199,"eGizmos Micro Charging with Flexible for Computer & Mobile Notebook Laptop PC, Energy Saving Portable USB Led Light",479,223
6288,5af83dbe373a7680df1059340b0830d4,KoldFire Flexible Portable Lamp Bendable USB Led Light,995,399,KoldFire Flexible Portable Lamp Bendable USB Led Light,991,473
6289,af9c781079e6c0f13c4a65c6933cc392,Forty Creek Portable SkyBlue MA80003 USB Led Light,499,120,Forty Creek Portable SkyBlue MA80003 USB Led Light,489,136
6290,617814dd9f7704bf3daf93194c86825c,Blacksmith Analog Wall Clock,1400,799,Blacksmith Analog Wall Clock,1380,1019
6293,747b3f8d8ff94f597ac32da18000414c,Tjaggies Women's Leggings,798,344,Tjaggies Women's Leggings,797,390
6294,ca447674a5f43653df3de2d431ce1238,Tjaggies Women's Leggings,798,344,Tjaggies Women's Leggings,794,411
6295,8b0b9af01003371bc3168ad1117cb23b,NBA Women's Solid Ankle Length Socks,449,268,NBA Women's Solid Ankle Length Socks,434,313
6296,d2d2bcf7a9c906217c05ba029af226f7,Blacksmith Analog Wall Clock,1500,818,Blacksmith Analog Wall Clock,1490,965
6299,4575fd016d9d43be54bd8f9b6fef1cf4,Blacksmith Analog Wall Clock,1600,872,Blacksmith Analog Wall Clock,1585,965
6302,14e36a774c604f9af341e6e6b9b3d484,Blacksmith Analog Wall Clock,1600,872,Blacksmith Analog Wall Clock,1597,968
6304,f5c6a1293b4ef22a6f9a92e4c94b8901,Ekku Mickey Mouse  - 15 inch,280,150,Ekku Mickey Mouse  - 15 inch,263,192
6305,763d1fac40ff5afa2da4553dad86fe88,Blacksmith Analog Wall Clock,1800,1089,Blacksmith Analog Wall Clock,1793,1408
6306,033f1ee366a2be21c50ff8fb0edf1263,Zari Boxes ZBD-AAB976 Wooden Gift Box,484,299,Zari Boxes ZBD-AAB976 Wooden Gift Box,465,369
6308,bae2ce31815f572aa08b27008110776f,Dhiyaa Traders Superman Rubber Key Chain,299,65,Dhiyaa Traders Superman Rubber Key Chain,284,77
6309,84a414866e8199db54ca7c8b05380904,Surprise Gifts 0024 Key Chain,570,299,Surprise Gifts 0024 Key Chain,562,331
6310,7301d241b61b7ed97f839689c3284057,Dhiyaa Traders Alphabet R Key Chain,299,65,Dhiyaa Traders Alphabet R Key Chain,279,74
6311,bf6a76c612ff6c342be8739dc390ed35,Surprise Gifts 0019 Key Chain,400,199,Surprise Gifts 0019 Key Chain,381,258
6312,7fe80c74b4f812201273f4e5dab1e905,Dhiyaa Traders Manchester united Key Chain,299,54,Dhiyaa Traders Manchester united Key Chain,291,66
6313,f26e06e727b5ddcbf963ae0e11636c31,Dhiyaa Traders Mario Key Chain,299,54,Dhiyaa Traders Mario Key Chain,298,66
6314,76efd53f283faf7421508bc73c0eeb6a,Dhiyaa Traders Cards Key Chain,299,65,Dhiyaa Traders Cards Key Chain,284,81
6315,fb8a46179fb67d7bd0269880b23cd367,Dhiyaa Traders Metal Dice Key Chain,299,65,Dhiyaa Traders Metal Dice Key Chain,280,72
6316,a7ca13fbcff82bbc4edf218b7965f4e4,"JBN Creation Girl's Gathered, Layered Dress",1499,699,"JBN Creation Girl's Gathered, Layered Dress",1485,795
6317,79e75a50b7369dc6cc910346e3a85f73,snjmart Gold Note 4 Stereo Dynamic Earphone Wired Headphones,980,299,snjmart Gold Note 4 Stereo Dynamic Earphone Wired Headphones,961,349
6318,353a88d25aa346363dadb35d2a271ce6,"JBN Creation Girl's Gathered, Layered Dress",1499,599,"JBN Creation Girl's Gathered, Layered Dress",1496,713
6319,73251fa112fe08dbdbdc96c028c7db47,snjmart M5 Dual Stereo Dynamic Earphone Wired Headphones,1195,335,snjmart M5 Dual Stereo Dynamic Earphone Wired Headphones,1189,404
6325,b4836475851835b9696d9d07d2dce83f,LIFE LIKE VM-42 3D SOUND WIRED HEADPHONES Headphones,999,449,LIFE LIKE VM-42 3D SOUND WIRED HEADPHONES Headphones,989,563
6333,a1f23a813c7198674a07aa63ab44e9ec,INAYA Yellow Gold NAK Brass Pendant Set,891,297,INAYA Yellow Gold NAK Brass Pendant Set,878,358
6334,b25636d03fc45a817bb27fbb9193a575,"JBN Creation Girl's Gathered, Layered Dress",1499,699,"JBN Creation Girl's Gathered, Layered Dress",1482,881
6335,12c97e74300f090afefba994e86aff74,Dhhan 8 watt Rechargeable Emergency Lights,899,299,Dhhan 8 watt Rechargeable Emergency Lights,884,383
6336,e2c6f82f8cb1a9989f349ce9398da9b9,Manjaree Girl's Fit and Flare Dress,1918,959,Manjaree Girl's Fit and Flare Dress,1917,1116
6339,1eadd940025633573655b4fe4fae9cfc,Aria Rhodium Sterling Silver Pendant,1688,1125,Aria Rhodium Sterling Silver Pendant,1673,1242
6340,eadd1a659f6acfc0a27321f1b0fe3d30,Shop Swipe Anti-Radiation Retro Style Wired Headphones,1200,559,Shop Swipe Anti-Radiation Retro Style Wired Headphones,1187,666
6341,dd01bbc58bcbf6fbfe6e1455209b6ffe,Quenell Girl's Kurti and Legging Set,1799,749,Quenell Girl's Kurti and Legging Set,1798,887
6342,4e0251bd8491098ce9fd72f462f91f4c,Jack & Jones Printed Men's Round Neck T-Shirt,995,497,Jack & Jones Printed Men's Round Neck T-Shirt,994,622
6343,65ec3309873a0bfebb56b92976c8f3d0,Aarika Girl's Kurta and Pallazo Set,2399,959,Aarika Girl's Kurta and Pallazo Set,2384,1210
6344,be95c11b6c48041ea64b3d7b842dba20,SINGHAM Girl's A-line Dress,999,349,SINGHAM Girl's A-line Dress,990,401
6345,a8411fb8625faed9f1927c4078ffeafe,SAARAH Girl's A-line Dress,2999,1199,SAARAH Girl's A-line Dress,2988,1342
6347,8b07fdc8677b107fbe4f0ef93e3cf38e,A A STORE Regular Fit Women's Trousers,1599,599,A A STORE Regular Fit Women's Trousers,1597,686
6348,136454e94f8b20fd332f510601919c2c,LIFE LIKE S450 3.0 WITH MIC GOOD SOUND QUALITY Wired & Wireless Bluetooth Headphones,1999,999,LIFE LIKE S450 3.0 WITH MIC GOOD SOUND QUALITY Wired & Wireless Bluetooth Headphones,1997,1107
6350,89834db481287d5fd3e94c3ecffd9851,Schwarzkopf Supersoft Color Shine Red Berries Conditioner,1555,790,Schwarzkopf Supersoft Color Shine Red Berries Conditioner,1552,987
6353,7b7c7bd4c59725f1947caf98e741d61b,Takspin casual & stylish matte finish clutcher( set of 5) Hair Claw,749,349,Takspin casual & stylish matte finish clutcher( set of 5) Hair Claw,731,411
6354,fe82b4a7f1e5b9049217788c682f7dc2,A A STORE Regular Fit Women's Trousers,1599,599,A A STORE Regular Fit Women's Trousers,1582,765
6357,03fb429a1e51df7eb804898430efc9c4,Manjaree Girl's Fit and Flare Dress,2229,1115,Manjaree Girl's Fit and Flare Dress,2213,1253
6358,4f989fb233dd66c98474679be974d10e,"JBN Creation Girl's Gathered, Bubble Dress",999,399,"JBN Creation Girl's Gathered, Bubble Dress",985,448
6359,63d3da20857caa14eaa67e5de9e9e5bf,Retaaz Girl's Kurta and Leggings Set,1699,549,Retaaz Girl's Kurta and Leggings Set,1696,686
6361,32f76f9624628a72ff4306c507616b7c,Sanaa Creations Alloy,799,559,Sanaa Creations Alloy,790,629
6362,df3ba1781f0a384828751abe37489a0f,INAYA Yellow Gold NAK Brass Pendant Set,1188,396,INAYA Yellow Gold NAK Brass Pendant Set,1171,491
6363,eb6530cafda4f2c1255300ce7fb904c2,GRSTECH BD 0303 SILVER Air Purifier,599,399,GRSTECH BD 0303 SILVER Air Purifier,580,453
6364,02a3903fea27e149ddeb5e78199aa3e6,A A STORE Regular Fit Women's Trousers,1599,599,A A STORE Regular Fit Women's Trousers,1598,696
6365,88f90d0c388b254ad5851e983e3e19d8,"JBN Creation Girl's Kurti, Legging and Dupatta Set",1499,599,"JBN Creation Girl's Kurti, Legging and Dupatta Set",1495,732
6366,85746bd7ec397edbd4f727ab0f381cca,LIFE LIKE STN-840 4.1 WITH MIC Wireless Bluetooth Headset,1999,899,LIFE LIKE STN-840 4.1 WITH MIC Wireless Bluetooth Headset,1993,998
6367,1057a6efabad0b93c675e4e35c0ad2e2,"Aarika Girl's Kurti, Patiala and Dupatta Set",1999,799,"Aarika Girl's Kurti, Patiala and Dupatta Set",1997,917
6369,bfb1fcf0c9f0e4dd31a9842dc969375c,snjmart C5 Ultra Dual Stereo Dynamic Earphone Wired Headphones,1198,335,snjmart C5 Ultra Dual Stereo Dynamic Earphone Wired Headphones,1182,421
6371,dd9a1972f498632d53fb958b2c259d86,INAYA Yellow Gold NAK Brass Pendant Set,1176,392,INAYA Yellow Gold NAK Brass Pendant Set,1167,439
6373,6d63b6e16d40f3886a0603a728fd9c47,Takspin casual & stylish collection of clutcher ( set of 2 big & 2 small) Hair Claw,899,499,Takspin casual & stylish collection of clutcher ( set of 2 big & 2 small) Hair Claw,887,638
6374,1da97bfcf00fe94a005bdde8c5475be1,INAYA Yellow Gold NAK Brass Pendant Set,1146,382,INAYA Yellow Gold NAK Brass Pendant Set,1132,431
6378,c43a32e94d71fb40e4ffc5d5255dee00,SAARAH Girl's A-line Dress,2999,1199,SAARAH Girl's A-line Dress,2994,1447
6379,e5959c024486821778a3edb82f300889,Aarika Girl's Kurta and Churidar Set,2799,1119,Aarika Girl's Kurta and Churidar Set,2780,1250
6380,e4dc70efcacd4c543415ba203ba85415,PANIT Regular Fit Women's Trousers,899,499,PANIT Regular Fit Women's Trousers,884,552
6381,a179aba3ad0b5adb634b5ea637a2fc4f,PANIT Regular Fit Women's Trousers,899,499,PANIT Regular Fit Women's Trousers,886,569
6382,8b0fe051ebe3433d1267e06a1a055d8d,A A STORE Regular Fit Women's Trousers,1499,599,A A STORE Regular Fit Women's Trousers,1494,701
6383,12f98082244a23e649a46adce394db55,Takspin casual collection of clutcher & hair pin (set of 7) Hair Claw,899,499,Takspin casual collection of clutcher & hair pin (set of 7) Hair Claw,892,627
6384,d9c71ee2ae43c5cbb3b348186b7c2ea8,INAYA Yellow Gold NAK Brass Pendant Set,1164,388,INAYA Yellow Gold NAK Brass Pendant Set,1160,446
6385,05859119e3cb099599ff083c05cbd54b,snjmart E5-J1 Ace Stereo Dynamic Earphone Wired Headphones,980,299,snjmart E5-J1 Ace Stereo Dynamic Earphone Wired Headphones,970,371
6387,3edc165046de6e149671e55009539c7e,Takspin casual & stylish matte finish clutcher( set of 5) Hair Claw,749,349,Takspin casual & stylish matte finish clutcher( set of 5) Hair Claw,748,426
6389,8d1ff776bafe9cb766de7752c4d9765a,INAYA Yellow Gold NAK Brass Pendant Set,1164,388,INAYA Yellow Gold NAK Brass Pendant Set,1155,483
6390,b9a355f77d1f8f6faeedbe56adfb520e,Manjaree Girl's Maxi Dress,1925,959,Manjaree Girl's Maxi Dress,1914,1216
6391,e978feaf6e387716d8d508077e761604,Takspin casual & stylish collection of clutcher ( set of 2 big & 2 small) Hair Claw,899,499,Takspin casual & stylish collection of clutcher ( set of 2 big & 2 small) Hair Claw,880,562
6392,79b6fe39633baa39d14be9e6d34f28c9,PANIT Regular Fit Women's Trousers,899,499,PANIT Regular Fit Women's Trousers,888,563
6393,7b1e0fdb13f92d2fddd4de2dcefc0111,Ankita Printed Rayon Women's Harem Pants,1200,798,Ankita Printed Rayon Women's Harem Pants,1194,938
6394,8409edc5a5c773d7d92f027f418a4f53,Ankita Printed Rayon Women's Harem Pants,1200,798,Ankita Printed Rayon Women's Harem Pants,1191,895
6395,14e1cda43983f4196bf4a6f1685ea4c6,kits kart Pouch for HTC One M9+ Supreme Camera,908,454,kits kart Pouch for HTC One M9+ Supreme Camera,900,590
6396,ab69b8316b7302a03e89720adf44d913,G Fashion Printed Cotton Women's Harem Pants,827,413,G Fashion Printed Cotton Women's Harem Pants,817,507
6399,26c6aa8715d0503fbf56aac62522bd0e,Amit Carpet Polyester Medium Door Mat ACI20160321,599,384,Amit Carpet Polyester Medium Door Mat ACI20160321,587,448
6400,0fea76b5d7ce89db792bf1053441c307,Amit Carpet Polyester Medium Door Mat ACI20160342,599,384,Amit Carpet Polyester Medium Door Mat ACI20160342,596,475
6401,55afbd7b549f91dcf7e30a1c41f6c623,Budding Bees Baby Girl's Gathered Dress,999,599,Budding Bees Baby Girl's Gathered Dress,988,767
6403,3b80ac036843b278083fabfd9a3c84ff,vatika Advance Standard Idli Maker,1999,999,vatika Advance Standard Idli Maker,1987,1298
6404,3832bb8399d1e816894bbca03499739b,LIFE LIKE OTP-200 WITH MIC Wireless Bluetooth Headset,999,599,LIFE LIKE OTP-200 WITH MIC Wireless Bluetooth Headset,981,669
6405,94683ec3b874a2bfddc5931651bfbdf1,King Traders Tulsi Stainless Steel Four Compartment Round Plate / Thali/ Mess Tray/ Dinner Plate Set of 2 pcs- 33.5 cm each Hammered Stainless Steel Plate,1000,416,King Traders Tulsi Stainless Steel Four Compartment Round Plate / Thali/ Mess Tray/ Dinner Plate Set of 2 pcs- 33.5 cm each Hammered Stainless Steel Plate,996,536
6406,994f1d8ade16b9fddce3c127eb7f38ed,Amit Carpet Polyester Medium Door Mat ACI20160340,599,384,Amit Carpet Polyester Medium Door Mat ACI20160340,588,468
6408,da2ce8d17a17f9d19b368434aedea5e9,"Chokree Baby Girl's, Girl's A-line Dress",1700,816,"Chokree Baby Girl's, Girl's A-line Dress",1698,1045
6409,f2bcc8d9ca2d2519b4432d8fe211003a,Clairol Natural Instincts Vibrant Permanent  Hair Color,2271,1239,Clairol Natural Instincts Vibrant Permanent  Hair Color,2254,1449
6410,2fc197b5c845082b59677debb550baf1,Garnier Nutrisse Ultra Color Hair Dye Hair Color,2279,1259,Garnier Nutrisse Ultra Color Hair Dye Hair Color,2273,1461
6412,daf4493e6e8ef03c4c076abef86c553e,LIFE LIKE HBS-730 WITH MIC Wireless Bluetooth Headset,1499,575,LIFE LIKE HBS-730 WITH MIC Wireless Bluetooth Headset,1491,697
6413,8c51fc421a22bb0b7a4cc222a2e29092,Amirich Printed Women's Multicolor Basic Shorts,799,299,Amirich Printed Women's Multicolor Basic Shorts,793,382
6414,a8c83c195a0b088165a2cb5612c8100b,Pioneer International Regular Fit Women's Trousers,1799,548,Pioneer International Regular Fit Women's Trousers,1783,694
6415,993c26faaee46c7a1cacddbb23d0722c,Bells and Whistles Solid Girl's Jumpsuit,1999,799,Bells and Whistles Solid Girl's Jumpsuit,1993,942
6416,31d2949baac980555c48f55e43cd72d3,AdroitZ PREMIUM Orange & Black Bike Body Cover For Hero Karizma Two Wheeler Cover,699,211,AdroitZ PREMIUM Orange & Black Bike Body Cover For Hero Karizma Two Wheeler Cover,690,253
6417,60007d219d57ba1e2c62c02516afb137,AdroitZ PREMIUM Orange & Black Bike Body Cover For Honda Aviator Two Wheeler Cover,699,211,AdroitZ PREMIUM Orange & Black Bike Body Cover For Honda Aviator Two Wheeler Cover,689,260
6418,9bf18625794dab4ce7e2f3e3123bdf97,AdroitZ PREMIUM Orange & Black Bike Body Cover For Hero Glamour Two Wheeler Cover,699,211,AdroitZ PREMIUM Orange & Black Bike Body Cover For Hero Glamour Two Wheeler Cover,694,246
6419,ebe1dac6553e0f9f0134e738370e61b9,AdroitZ PREMIUM Orange & Black Bike Body Cover For Hero Splender Pro Classic Two Wheeler Cover,699,211,AdroitZ PREMIUM Orange & Black Bike Body Cover For Hero Splender Pro Classic Two Wheeler Cover,681,269
